y,x,val
0,0,0.9999999999999998
0,1,0.9944148398218947
0,2,0.987938691937949
0,3,0.986802795627269
0,4,0.987110084657816
0,5,0.9766895172218009
0,6,0.9817230061274022
0,7,0.9816361975632355
0,8,0.9813163932444127
0,9,0.9764051479673111
0,10,0.9713804608475116
0,11,0.9780250616609778
0,12,0.9841694143366654
0,13,0.9803704287701495
0,14,0.9822172363971791
0,15,0.984682202243398
0,16,0.9913299070110357
0,17,0.985186064045696
0,18,0.9773940053863718
0,19,0.9753651247379787
0,20,0.9791946940691775
0,21,0.9730084399819812
0,22,0.9742841772986378
0,23,0.97233030684435
0,24,0.9760749861455296
0,25,0.9797260882515452
0,26,0.9723809859702862
0,27,0.978790415065102
0,28,0.985127395438371
0,29,0.9862440994159437
0,30,0.9859287110912638
0,31,0.9873147832278036
0,32,0.9940026118679579
0,33,0.9890918024675881
0,34,0.9827849806149674
0,35,0.9813008741397352
0,36,0.9777991579034396
0,37,0.970911849896193
0,38,0.9759672105863011
0,39,0.9744661518766096
0,40,0.9739167349680693
0,41,0.9740351005056964
0,42,0.966206530672877
0,43,0.9733492048213501
0,44,0.9770409026222265
0,45,0.9754392795636924
0,46,0.9749301414242224
0,47,0.9765341579819542
0,48,0.9838995929155945
0,49,0.9769178668642348
0,50,0.9675350740865905
0,51,0.9654077450901964
0,52,0.9653891554496422
0,53,0.9581462908284193
0,54,0.9613011229571301
0,55,0.9603676919386619
0,56,0.965560100831394
0,57,0.970044314350195
0,58,0.9600235772358787
0,59,0.9707846260861047
0,60,0.9762460368811064
0,61,0.9769256299916035
0,62,0.9779767374057382
0,63,0.9801624381675501
0,64,0.9856722120982251
0,65,0.9799828970925102
0,66,0.9738469281636101
0,67,0.9764144493168266
0,68,0.9737965192920944
0,69,0.9666913311687078
0,70,0.9732012010300654
0,71,0.9696565430127879
0,72,0.9731134255159809
0,73,0.9746458196580096
0,74,0.9668647859290604
0,75,0.9700585612706288
0,76,0.9774079604818123
0,77,0.9756965385830333
0,78,0.9763921655574135
0,79,0.9750296156903329
0,80,0.9862902670984005
0,81,0.9787921019502626
0,82,0.9701705718364771
0,83,0.9701866004629164
0,84,0.9713792466125162
0,85,0.9657305710536968
0,86,0.9656189471967429
0,87,0.9617362807957481
0,88,0.9711121289129256
0,89,0.9697594319230591
0,90,0.9584997213168088
0,91,0.9684187222477406
0,92,0.9765698305690073
0,93,0.9755154955987977
0,94,0.975957908982685
0,95,0.9792106757242721
0,96,0.9866718662139186
0,97,0.9789808011390968
0,98,0.9697754540182604
0,99,0.9747190132134143
0,100,0.9729379118255662
0,101,0.9648505839961341
0,102,0.969378851599431
0,103,0.9682475322816092
0,104,0.9744384635507545
0,105,0.9683476955123965
0,106,0.9592912962923152
0,107,0.9670140614568195
0,108,0.9735607087511385
0,109,0.9692807779016436
0,110,0.9692137434966652
0,111,0.9697408714599994
0,112,0.9807029330072189
0,113,0.9730776170676935
0,114,0.9660073902252367
0,115,0.9616951472627564
0,116,0.9655395398827938
0,117,0.9641750446928105
0,118,0.9642832002201273
0,119,0.9593294965227736
0,120,0.968600903049122
0,121,0.9652193912213665
0,122,0.958496860991112
0,123,0.9581770133174763
0,124,0.9692348392820909
1,0,0.995397544082369
1,1,0.9927640666000563
1,2,0.9801815999687483
1,3,0.987102421451111
1,4,0.9857863478163217
1,5,0.9832666154085253
1,6,0.9731364521862674
1,7,0.9777686099848301
1,8,0.9746769041867623
1,9,0.9780943520226294
1,10,0.9677833670815039
1,11,0.9770727584326329
1,12,0.9767402758023411
1,13,0.9806427685767275
1,14,0.9807145587984539
1,15,0.9822797722081771
1,16,0.9852488173893214
1,17,0.9835149529192165
1,18,0.9668788712954794
1,19,0.974879630308424
1,20,0.9777335056260974
1,21,0.977836175193179
1,22,0.9710461671565351
1,23,0.9794701630805971
1,24,0.9763809543151781
1,25,0.9803499609877244
1,26,0.969046639770729
1,27,0.9797496890728514
1,28,0.980460966044241
1,29,0.9836263515956755
1,30,0.9857329308487723
1,31,0.9859592756223585
1,32,0.9873615423716366
1,33,0.9871909926068746
1,34,0.9735838661048942
1,35,0.9801886348425248
1,36,0.9780764250569868
1,37,0.9783890098172596
1,38,0.968407008484578
1,39,0.9717549483127889
1,40,0.9723526221721888
1,41,0.9754806162054374
1,42,0.9648582161258983
1,43,0.9724890482236274
1,44,0.9718649760759479
1,45,0.9737981092375757
1,46,0.9737552495116243
1,47,0.9725545469372211
1,48,0.9770859205854222
1,49,0.9737865852049575
1,50,0.9560138527939467
1,51,0.9608650187871842
1,52,0.9629454262098972
1,53,0.9639905027327139
1,54,0.9563097460490949
1,55,0.966019060238328
1,56,0.9655160267531778
1,57,0.9725522308907563
1,58,0.9579971323971935
1,59,0.9675178811138091
1,60,0.9694400984572734
1,61,0.974291346647205
1,62,0.9751541988987614
1,63,0.9777038404620256
1,64,0.979791933623211
1,65,0.9801415407119941
1,66,0.963313106953289
1,67,0.9722382430529078
1,68,0.9713821710710004
1,69,0.973983069046675
1,70,0.9624345362370242
1,71,0.9716014188997013
1,72,0.9703915979689012
1,73,0.9746877339599173
1,74,0.9660135769989708
1,75,0.9704581637118171
1,76,0.972214825718467
1,77,0.9737137161723229
1,78,0.9737636455743217
1,79,0.9757707396195778
1,80,0.9800577628234404
1,81,0.978367811724683
1,82,0.9627075587526872
1,83,0.9680544545381714
1,84,0.9720560787056831
1,85,0.9724185022761231
1,86,0.9620905083215864
1,87,0.9693077679444646
1,88,0.9700271428153723
1,89,0.9721297821540847
1,90,0.9585734000172992
1,91,0.967969535957062
1,92,0.9705877630836197
1,93,0.9728489732597081
1,94,0.9743477522577684
1,95,0.9785165722413959
1,96,0.981714680394542
1,97,0.9786207205009979
1,98,0.9611801495579538
1,99,0.9692747073002438
1,100,0.9680243250556066
1,101,0.9700761022397255
1,102,0.960244605354108
1,103,0.9681725186686453
1,104,0.9670778209383726
1,105,0.9683154284638912
1,106,0.9610877806519961
1,107,0.9652374141621123
1,108,0.9674370436376157
1,109,0.9670365634805251
1,110,0.9665389439948996
1,111,0.9662902343943325
1,112,0.9724851886795092
1,113,0.9692103141422673
1,114,0.9579150538900255
1,115,0.9606129310163238
1,116,0.9658160386849642
1,117,0.9650741362603059
1,118,0.9608527277442246
1,119,0.9645226732018684
1,120,0.9656963359324205
1,121,0.9620964453268159
1,122,0.9585707251499237
1,123,0.9619382634803411
1,124,0.9672345566310404
2,0,0.987660031245723
2,1,0.9855490996250542
2,2,0.9880816854304791
2,3,0.9819082585747037
2,4,0.9772361680733539
2,5,0.9740974166984423
2,6,0.9721790694943693
2,7,0.9713126293514069
2,8,0.96402427162885
2,9,0.9652987073077123
2,10,0.9670920835422206
2,11,0.9711937717992077
2,12,0.9626936070380944
2,13,0.9746057388473528
2,14,0.9735187583678058
2,15,0.9733400728978828
2,16,0.9760509935831999
2,17,0.9715110475835499
2,18,0.9780153752944668
2,19,0.9634244783017988
2,20,0.9699988621695822
2,21,0.9651884221407592
2,22,0.9663528567826504
2,23,0.9652473778076676
2,24,0.9691245571776836
2,25,0.9630210774414116
2,26,0.9703620409392386
2,27,0.9723175976713349
2,28,0.9692459225720517
2,29,0.9788090240628987
2,30,0.9789609902648039
2,31,0.97832348095426
2,32,0.9812297734661104
2,33,0.9785103835061231
2,34,0.9817606905615066
2,35,0.9736041340171102
2,36,0.9702708323383012
2,37,0.9686591593046777
2,38,0.9699846302216689
2,39,0.9680459255493566
2,40,0.9641365837270746
2,41,0.9634081562349185
2,42,0.9638871957896485
2,43,0.9691744634770664
2,44,0.9618019708248141
2,45,0.9713786291453469
2,46,0.9675795489623885
2,47,0.9694676994288777
2,48,0.9709230311989336
2,49,0.9650112217121635
2,50,0.9665441143855792
2,51,0.9569624559157347
2,52,0.9580997896921489
2,53,0.9557414621266632
2,54,0.9570026279055686
2,55,0.9545496219276273
2,56,0.9603483657141805
2,57,0.9597929396561977
2,58,0.9635698085385461
2,59,0.9672123466115234
2,60,0.9640995883541215
2,61,0.972207142735576
2,62,0.971397372855662
2,63,0.9716014174726039
2,64,0.9767377955553772
2,65,0.97160471562202
2,66,0.9727971710603022
2,67,0.9663527785096823
2,68,0.9632177134412533
2,69,0.9646000790598078
2,70,0.9641939971672135
2,71,0.9654645298486555
2,72,0.9623990098641463
2,73,0.9648443730386752
2,74,0.9659411158892796
2,75,0.9694978109491225
2,76,0.960869561195122
2,77,0.9744969643787119
2,78,0.9689969056923017
2,79,0.9737647476528715
2,80,0.9753912831510889
2,81,0.9708821217803273
2,82,0.9729199357500803
2,83,0.9628136138896951
2,84,0.9648150086996563
2,85,0.9626835272187216
2,86,0.9622605503505387
2,87,0.9604714146282765
2,88,0.9649438852745604
2,89,0.9626574553739986
2,90,0.9664030596116647
2,91,0.9688151731466911
2,92,0.9663790620673455
2,93,0.9723397334795897
2,94,0.9725018530294443
2,95,0.9762873427042785
2,96,0.9793893830764063
2,97,0.9719421728679909
2,98,0.9692088798312243
2,99,0.9651462426382121
2,100,0.9632237247424613
2,101,0.9622360279205863
2,102,0.9595965135917419
2,103,0.964691023122732
2,104,0.9626112419136107
2,105,0.9626535464022854
2,106,0.962860423085444
2,107,0.9682720305026784
2,108,0.9605606374186203
2,109,0.9669577959209572
2,110,0.9641317761490092
2,111,0.9698884149881966
2,112,0.9681470569852799
2,113,0.966241839157414
2,114,0.9673499153564509
2,115,0.9585847533573447
2,116,0.9579653615666971
2,117,0.9585563515306114
2,118,0.9602867598072236
2,119,0.9560947510420715
2,120,0.9570861306240067
2,121,0.9547314533885873
2,122,0.959524774911483
2,123,0.9595136947631845
2,124,0.9553027216410562
3,0,0.9861804823268091
3,1,0.9845262192752833
3,2,0.9821853805908912
3,3,0.9796536045848512
3,4,0.9798208115148601
3,5,0.9771665644609241
3,6,0.9661688204646449
3,7,0.9726323026076233
3,8,0.9673157942727398
3,9,0.9646146867699306
3,10,0.9645656180496617
3,11,0.9578702928209033
3,12,0.9607132319913493
3,13,0.9681754286123898
3,14,0.9708841218908438
3,15,0.9749647806522067
3,16,0.9737107204451327
3,17,0.9709381255250279
3,18,0.966788242278673
3,19,0.9627351066143734
3,20,0.9697576583139322
3,21,0.9692629124884029
3,22,0.9601422610326582
3,23,0.9674565214873562
3,24,0.9681526695194608
3,25,0.9687423968400011
3,26,0.966108156224217
3,27,0.9579016405409718
3,28,0.9663181484006073
3,29,0.9751934421913612
3,30,0.9743266261320842
3,31,0.9794004181697503
3,32,0.97868720952562
3,33,0.9750418198841241
3,34,0.9745471489901252
3,35,0.9709694785494355
3,36,0.9728699176583446
3,37,0.9724017270588838
3,38,0.962580694896041
3,39,0.969308846078837
3,40,0.9644474139777282
3,41,0.9639288457624509
3,42,0.9599252592242645
3,43,0.9542878106650761
3,44,0.9619215167471654
3,45,0.9679981018198835
3,46,0.9646180147886343
3,47,0.9727948585959859
3,48,0.9699874383589715
3,49,0.9643037009925803
3,50,0.9554992314063526
3,51,0.9561938450949778
3,52,0.959909044365203
3,53,0.9586665827253682
3,54,0.9471675509915651
3,55,0.9581033618412462
3,56,0.9599580671052218
3,57,0.9609210613922408
3,58,0.9562148829469136
3,59,0.957524595690079
3,60,0.9652543888853371
3,61,0.9707076229903855
3,62,0.9626583376684127
3,63,0.9749278809708434
3,64,0.9721133576014971
3,65,0.9676474829925881
3,66,0.9647252743081327
3,67,0.9645814068175219
3,68,0.9694386961012734
3,69,0.9701555353775486
3,70,0.9583293429741228
3,71,0.9675595479237754
3,72,0.9662686132730303
3,73,0.968129717014102
3,74,0.9639491638395372
3,75,0.9542501397197475
3,76,0.9639123382407337
3,77,0.9741830638459107
3,78,0.9706209734470338
3,79,0.9746876897121585
3,80,0.975924048583818
3,81,0.9723776232143754
3,82,0.9632793499212057
3,83,0.9600195434672167
3,84,0.9688172964874896
3,85,0.9679196250602327
3,86,0.9569125317163376
3,87,0.9617037889985418
3,88,0.9666556006456501
3,89,0.9672431465888809
3,90,0.9603465514713619
3,91,0.9538965499766333
3,92,0.9664732521327393
3,93,0.9700399415481298
3,94,0.9633743182759015
3,95,0.9738442765380012
3,96,0.9780957701806956
3,97,0.9701626859461061
3,98,0.9607977770041258
3,99,0.9622458826325615
3,100,0.9689529923081731
3,101,0.9658872640016487
3,102,0.9539459465436765
3,103,0.9668906052768828
3,104,0.9666292215129942
3,105,0.9650714558643942
3,106,0.9596003061941839
3,107,0.9543760186627235
3,108,0.9632406497758063
3,109,0.9697255249677121
3,110,0.9643015024445201
3,111,0.9695138773612292
3,112,0.9707228153041033
3,113,0.9665921310524006
3,114,0.9579415067950381
3,115,0.9565390066927387
3,116,0.961965583051753
3,117,0.9641512813147115
3,118,0.9543744723291111
3,119,0.9574327499952744
3,120,0.9617873048751906
3,121,0.9554411246455072
3,122,0.9558324418234007
3,123,0.9426582141601005
3,124,0.9582572467608409
4,0,0.9872354014815494
4,1,0.9818637905045765
4,2,0.9799482651106067
4,3,0.9763014653542255
4,4,0.9815696717551664
4,5,0.9754882295409226
4,6,0.9747557793520399
4,7,0.9711101780505822
4,8,0.9746341664148968
4,9,0.9672355680064733
4,10,0.9707437419322739
4,11,0.9629122901348179
4,12,0.9609584737947999
4,13,0.9733036139787302
4,14,0.971228122497086
4,15,0.9733729308626361
4,16,0.980149247328609
4,17,0.9732058779791345
4,18,0.96807693930239
4,19,0.9618172247733133
4,20,0.9745208608570264
4,21,0.9718050660009689
4,22,0.9700817803563672
4,23,0.9636562142929246
4,24,0.9737972338477574
4,25,0.9686484200863499
4,26,0.9699817330691479
4,27,0.9623617644313353
4,28,0.9670132448663045
4,29,0.9805663907034033
4,30,0.9781694141598609
4,31,0.9794030694511933
4,32,0.982410155393083
4,33,0.9776282055496204
4,34,0.9745944401956411
4,35,0.9702978590868551
4,36,0.977016788375361
4,37,0.9729550808066582
4,38,0.9737315854476348
4,39,0.9673203619878934
4,40,0.9702822565176126
4,41,0.9654662944278729
4,42,0.9665154069379998
4,43,0.9615051985046027
4,44,0.9637172982148792
4,45,0.9715939582988545
4,46,0.9701361574280573
4,47,0.970728511688235
4,48,0.9782790337608577
4,49,0.9690811637686927
4,50,0.9622769053936329
4,51,0.9569959141461681
4,52,0.9658032494848315
4,53,0.9598300553553134
4,54,0.9626478734286158
4,55,0.9551562949118638
4,56,0.9661542994795912
4,57,0.9618802978397829
4,58,0.9637118864954828
4,59,0.9611934583144573
4,60,0.9652290354522369
4,61,0.9730852788943734
4,62,0.9706490725406507
4,63,0.9687474191409212
4,64,0.9755479318450192
4,65,0.9678305198203828
4,66,0.965316765154538
4,67,0.9633937843642676
4,68,0.9735838578284475
4,69,0.9673798045386439
4,70,0.9719693181557374
4,71,0.9647419854737085
4,72,0.967455596205543
4,73,0.9645613816094202
4,74,0.9678686302138229
4,75,0.9594390824915396
4,76,0.9621955550560779
4,77,0.9735658878327212
4,78,0.9724651910558582
4,79,0.9711384469615999
4,80,0.9788294291155164
4,81,0.9699133116856413
4,82,0.9646873826805087
4,83,0.9611888353008714
4,84,0.971248319837403
4,85,0.9663444617141771
4,86,0.9657279052348919
4,87,0.9580945305476787
4,88,0.9674555846302961
4,89,0.9614132364436119
