y,x,val
0,0,0.9596320853001234
0,1,0.9593289326956084
0,2,0.9625066074411315
0,3,0.9673476868751726
0,4,0.9654922667972375
0,5,0.9597186040199674
0,6,0.9567308767700593
0,7,0.960048737468522
0,8,0.9597133862462525
0,9,0.9572567459366443
0,10,0.9528062944230843
0,11,0.9616161954475674
0,12,0.9589515671187842
0,13,0.9514597968389468
0,14,0.9528441302437055
0,15,0.9591523956242524
0,16,0.9637068576461013
0,17,0.9592199022407872
0,18,0.9646290740604154
0,19,0.9717055860577711
0,20,0.9688663213398816
0,21,0.9603035572912395
0,22,0.9587882007489147
0,23,0.9630475914501017
0,24,0.967478252434193
0,25,0.9634121127690306
0,26,0.9648531426683243
0,27,0.973763897101936
0,28,0.9702663877125919
0,29,0.9631305040927806
0,30,0.9655097986784538
0,31,0.9670501223893396
0,32,0.9693699096963784
0,33,0.9632565045903062
0,34,0.9667201266378392
0,35,0.9726374834903012
0,36,0.9696808778294466
0,37,0.9601429005608405
0,38,0.9579258737133118
0,39,0.9614251100754783
0,40,0.9658964484916542
0,41,0.9618962206264478
0,42,0.9627838533992088
0,43,0.968245891462906
0,44,0.9640112536329116
0,45,0.9572923460703464
0,46,0.9581951347171656
0,47,0.9632316852678285
0,48,0.9672234957502596
0,49,0.9619612943287684
0,50,0.9666217431915041
0,51,0.9723159289206889
0,52,0.9685046947879592
0,53,0.9594546488901508
0,54,0.9601070861086362
0,55,0.9639273374756675
0,56,0.9684630453895544
0,57,0.9622374982415756
0,58,0.9648459161824509
0,59,0.9715915487637814
0,60,0.9677101550085999
0,61,0.9605956840025657
0,62,0.964514416030349
0,63,0.967095256991842
0,64,0.9692864779621917
0,65,0.9634382211247507
0,66,0.9662857267585498
0,67,0.9712900978104716
0,68,0.9682125975867878
0,69,0.9608696135841547
0,70,0.9588411051191829
0,71,0.962317705540468
0,72,0.964567295948804
0,73,0.9614474495998889
0,74,0.9599533421512453
0,75,0.9671292043495858
0,76,0.9621306749873965
0,77,0.9579168293849556
0,78,0.9596059502830107
0,79,0.9627902509523607
0,80,0.9646667763261881
0,81,0.9609102454454304
0,82,0.9641887063339799
0,83,0.9707371036633701
0,84,0.9667650963448926
0,85,0.9605729183024246
0,86,0.9595413044149548
0,87,0.9639104211078984
0,88,0.9660576708155454
0,89,0.9613958038366709
0,90,0.9643825114127922
0,91,0.9726726995143955
0,92,0.9671013015154535
0,93,0.961326810159638
0,94,0.965726741550074
0,95,0.9706831932065194
